SurrogateId,Period,[Australian dollar ],[Brazilian real ],[Canadian dollar ],[Swiss franc ],[Chinese yuan renminbi ],[Czech koruna ],[Danish krone ],[UK pound sterling ],[Hong Kong dollar ],[Croatian kuna ],[Hungarian forint ],[Indonesian rupiah ],[Israeli shekel ],[Indian rupee ],[Iceland krona ],[Japanese yen ],[Korean won ],[Mexican peso ],[Malaysian ringgit ],[Norwegian krone ],[New Zealand dollar ],[Philippine peso ],[Polish zloty ],[Romanian leu ],[Russian rouble ],[Swedish krona ],[Singapore dollar ],[Thai baht ],[Turkish lira ],[US dollar ],[South African rand ],[EU euro ]
1788,2013/02/08,0.96769852,1.95812771,0.999027965,0.918349035,6.235382085,18.87468222,5.578211455,0.632832361,7.75557051,5.666965754,218.4985793,9669.567818,3.696425901,53.50530881,0,92.35830716,1093.0163,12.7459997,3.098175565,5.526394497,1.193509795,40.69911769,3.10991476,3.287722447,30.1959025,6.426648721,1.237700015,29.78989083,1.772618514,1,8.924854195,0.747719456
1789,2013/02/07,0.96965894,1.984423446,0.995718293,0.908902997,6.232098036,18.65864462,5.507529898,0.636645504,7.756311826,5.595009597,217.2966189,9703.639451,3.686475712,53.28510261,0,93.66602687,1091.857375,12.67983168,3.100693932,5.488705153,1.19895172,40.64520892,3.092056696,3.255795069,30.03912594,6.373763473,1.238372951,29.78000886,1.767311383,1,8.913332349,0.738225306
1790,2013/02/06,0.969815788,1.987793149,0.998224458,0.913516313,6.232004143,19.03676851,5.518754161,0.638529259,7.754235407,5.612561959,217.6740401,9704.638603,3.695864467,53.15454613,0,93.57105867,1090.656211,12.65487904,3.097136939,5.491603166,1.188207442,40.66952726,3.097432862,3.247392173,30.03136791,6.354590516,1.237700673,29.78989421,1.765036621,1,8.921580232,0.739809129
1791,2013/02/05,0.962547093,1.989657974,0.998079338,0.908546945,6.230405555,18.94585211,5.510452833,0.635221984,7.753933663,5.607594002,215.9488808,9673.177218,3.692694098,53.13511118,0,93.32200635,1087.752087,12.65723572,3.09581148,5.47684125,1.187412277,40.64563788,3.08894142,3.233138805,30.0273325,6.325773805,1.238235946,29.75031395,1.760877595,1,8.877151511,0.738716111
1792,2013/02/04,0.958530106,1.99048111,0.996827037,0.911304604,6.233913813,18.9411157,5.50464876,0.635994687,7.753910862,5.601756198,216.3739669,9675.929752,3.688754427,53.27479339,0,92.70218418,1090.628689,12.67347993,3.105076741,5.48074085,1.180785124,40.58441558,3.072609209,3.22609209,29.99483471,6.332865998,1.238267414,29.76977568,1.755460449,1,8.94244392,0.737898465
1793,2013/02/01,0.962474348,1.985414834,0.999486954,0.905233069,6.22727939,18.79067722,5.467751393,0.63155966,7.757768983,5.563984169,214.2846673,9712.35708,3.700674289,53.1977426,0,92.18704192,1094.942832,12.73116388,3.11140428,5.443784814,1.186675462,40.6786866,3.063031369,3.206537672,29.98343594,6.30474934,1.241131633,29.79991205,1.754324245,1,8.950454412,0.732922897
1794,2013/01/31,0.960073801,1.984649446,1.00199262,0.910848708,6.21896679,18.90701107,5.506494465,0.632472325,7.756900369,5.604428044,215.697417,9698.361624,3.728191882,53.22509225,0,91.01107011,1086.420664,12.70649446,3.10597786,5.487084871,1.192915129,40.67601476,3.095571956,3.235645756,30.09335793,6.370848708,1.237490775,29.8302583,1.762066421,1,8.933431734,0.73800738
1795,2013/01/30,0.959751865,1.988700982,1.002363193,0.915146592,6.22103242,18.94394801,5.509858947,0.633852744,7.758880437,5.608153017,218.6544568,9747.441105,3.731703715,53.29000812,0,91.24141496,1087.482461,12.71353667,3.083671812,5.490731851,1.200945277,40.64987815,3.100804963,3.238165571,30.00841888,6.359722325,1.236023927,29.74964921,1.769367107,1,9.052211801,0.738497895
1796,2013/01/29,0.957343855,1.993076751,1.005732152,0.924290925,6.227871659,19.10146654,5.553115462,0.635450011,7.758728504,5.648030969,221.3950718,9680.07891,3.725824462,53.74525422,0,90.46378322,1085.409067,12.73818209,3.083525646,5.517010348,1.196456488,40.82185662,3.13332837,3.263232338,30.14218715,6.410332763,1.237921537,29.8503685,1.772128341,1,9.066105859,0.744435346
1797,2013/01/28,0.961767331,2.035182981,1.00877715,0.927700089,6.227090152,19.10889616,5.54931568,0.635599524,7.757735793,5.64400476,221.9577507,9678.362095,3.72590003,53.91475751,0,90.90300506,1090.843499,12.7680006,3.045968462,5.535554894,1.205742339,40.97813151,3.123252008,3.270083309,30.12645046,6.440270753,1.238173163,29.95983338,1.765397203,1,8.993305564,0.743826242
1798,2013/01/25,0.959017002,2.029772069,1.006236543,0.923899324,6.220951815,19.01031999,5.540574653,0.632118197,7.754102012,5.628702948,221.1671245,9651.280719,3.713935704,53.79983666,0,91.10550152,1077.399955,12.65483703,3.052490905,5.511916252,1.195263197,40.70161111,3.101121093,3.239512956,30.02672804,6.451035712,1.231420298,29.9235281,1.766055386,1,9.00586532,0.742445616
1799,2013/01/24,0.954153869,2.035433366,1.001872799,0.930182036,6.222863136,19.17521912,5.58993183,0.632182186,7.753165031,5.674057982,220.9154244,9624.646041,3.716458162,53.75533748,0,89.69211177,1068.769196,12.68896547,3.047569106,5.553599521,1.189677129,40.60603791,3.139486104,3.272529778,30.11551427,6.508277774,1.228032062,29.79998502,1.772492322,1,9.039178965,0.749119784
1800,2013/01/23,0.947861965,2.040885221,0.991897974,0.929107277,6.218379595,19.20255064,5.598574644,0.630682671,7.753263316,5.685671418,220.9827457,9627.08177,3.725581395,53.60765191,0,88.50712678,1066.691673,12.64351088,3.043435859,5.552513128,1.18732183,40.66091523,3.123630908,3.282445611,30.18109527,6.519804951,1.226331583,29.78994749,1.769767442,1,8.975993998,0.750187547
1801,2013/01/22,0.947135241,2.048434332,0.994368101,0.929864084,6.22062026,19.23331081,5.604565593,0.630509875,7.752797177,5.694450702,221.0107382,9629.638808,3.74235939,53.72005707,0,88.74371105,1063.497785,12.70203499,3.042502065,5.588345724,1.189231809,40.62176166,3.13411429,3.271908087,30.23113314,6.526169558,1.227303447,29.74018172,1.771645265,1,8.856574304,0.750919877
1802,2013/01/21,0.950611724,2.041357052,0.99301959,0.932297531,6.221721834,19.23440667,5.601816408,0.629738047,7.753208737,5.690535165,219.5826766,9616.640396,3.73624559,53.75516025,0,89.59693763,1064.054642,12.69796592,3.034902049,5.587330181,1.195301359,40.70404564,3.129850634,3.27276139,30.24844254,6.525257074,1.229077535,29.74029873,1.763866997,1,8.876829543,0.750581701
1803,2013/01/18,0.951215851,2.043680576,0.990093065,0.934103873,6.220279195,19.2397178,5.601245872,0.628339838,7.752626839,5.676823777,219.7087962,9630.133594,3.726583609,53.84569198,0,89.96547583,1058.450916,12.59996998,3.012608826,5.598919243,1.195661963,40.60867607,3.111302912,3.257129991,30.2781447,6.502701891,1.226283398,29.74031822,1.760732513,1,8.89702792,0.750525368
1804,2013/01/17,0.949581089,2.041741472,0.986909037,0.931552962,6.22119988,19.10981448,5.582435667,0.623952723,7.752618193,5.657914423,219.6140036,9649.640934,3.719180132,54.39033513,0,89.25792938,1056.65769,12.60502693,3.01548474,5.539721724,1.190978456,40.62537403,3.082211251,3.237507481,30.26376421,6.465439856,1.223818073,29.7703471,1.757854578,1,8.776406344,0.748055057
1805,2013/01/16,0.948482338,2.03976802,0.986819312,0.930857875,6.217669654,19.26640054,5.62054681,0.62521654,7.752805604,5.694433984,222.1812156,9655.916246,3.731264593,54.83467651,0,88.16750772,1059.65203,12.6597876,3.019507419,5.588611885,1.191986141,40.66355351,3.111546283,3.267906907,30.40973111,6.503050388,1.224222339,29.85990811,1.769978158,1,8.837086691,0.753182195
1806,2013/01/15,0.949425977,2.037742928,0.986118406,0.927290463,6.215727471,19.21887897,5.599534779,0.622983417,7.752907631,5.673069708,221.1450439,9645.291513,3.7334734,54.62519697,0,88.57207173,1056.771967,12.67201921,3.00997974,5.552262325,1.192016208,40.59503264,3.091468448,3.294439859,30.27162902,6.478427253,1.225482104,30.02025962,1.772566969,1,8.769415472,0.750356419
1807,2013/01/14,0.946855558,2.034854958,0.986282887,0.917697324,6.220298328,19.19871074,5.593733603,0.623041751,7.752267446,5.672738176,222.6819579,9636.361592,3.731429428,54.49966269,0,89.27366764,1056.510007,12.67498688,3.017015216,5.518701746,1.188816431,40.64687805,3.088224271,3.286710142,30.24735777,6.459635709,1.226819579,30.23986208,1.770631887,1,8.702046323,0.749568998
1808,2013/01/11,0.946285973,2.035030887,0.983878258,0.915850535,6.216890161,19.29561549,5.620837728,0.620159711,7.751996384,5.70551454,223.4141932,9635.091156,3.744161519,54.75968058,0,89.03118879,1055.53714,12.62603586,3.021018532,5.536386922,1.190372156,40.64336297,3.088744915,3.29908091,30.30789513,6.497513937,1.225704385,30.26970017,1.769549495,1,8.699035709,0.753352418
1809,2013/01/10,0.945855258,2.037672539,0.985891863,0.923053458,6.22512011,19.54472661,5.689544727,0.623198353,7.751468009,5.774422329,222.3671166,9661.107298,3.77861664,54.65347365,0,88.27880729,1059.543964,12.66773431,3.029588958,5.565469382,1.185846107,40.59101655,3.118127049,3.336917563,30.2975673,6.532906276,1.224662549,30.29970259,1.77495615,1,8.646228933,0.762601998
1810,2013/01/09,0.951210172,2.037454044,0.987515319,0.925934436,6.226102941,19.55346201,5.714307598,0.624272365,7.751685049,5.799249387,222.6256127,9660.370711,3.783854167,54.75490196,0,87.57659314,1061.067708,12.76953125,3.039368873,5.610447304,1.193244485,40.82567402,3.14721201,3.376838235,30.41283701,6.58348652,1.227634804,30.36994485,1.777879902,1,8.585707721,0.765931373
1811,2013/01/08,0.952621122,2.023765857,0.985709919,0.92404096,6.225126089,19.55295736,5.700978145,0.622420908,7.751413725,5.786718631,223.6741556,9670.701513,3.769906771,55.06495491,0,87.54394009,1062.685313,12.75263641,3.042717408,5.597967293,1.196698762,40.80773346,3.151841663,3.370777931,30.26822558,6.554027205,1.228794131,30.44016506,1.779076876,1,8.577028886,0.764175455
1812,2013/01/07,0.952603727,2.030293734,0.987115576,0.926988266,6.229772222,19.58662474,5.721067567,0.622517064,7.750977836,5.804509548,223.6137741,9667.367129,3.792545441,55.22509395,0,87.79814403,1063.187361,12.72881356,3.04348493,5.603190429,1.19748447,40.88350334,3.159214664,3.391594447,30.44014112,6.529948616,1.229772222,30.44021781,1.782268579,1,8.59529105,0.766929979
1813,2013/01/04,0.960190593,2.04388257,0.991162004,0.929296034,6.230633262,19.48585921,5.732477713,0.624269905,7.751613895,5.8219336,223.6012911,9659.998463,3.781125115,55.07531509,0,88.34921611,1064.148478,12.80249001,3.047725177,5.609437442,1.214724869,40.91607747,3.163618199,3.402705195,30.47648325,6.556255764,1.230710114,30.51029819,1.789655702,1,8.653320012,0.768521365
1814,2013/01/03,0.951839414,2.047626317,0.986337964,0.922759884,6.23591818,19.27949931,5.693710884,0.618798657,7.751335674,5.775072508,222.1721875,9653.961227,3.748511678,54.50465578,0,86.95618989,1062.593497,12.76850862,3.031521905,5.565180888,1.200427416,40.76553198,3.120439628,3.373759731,30.29995421,6.517936193,1.222637765,30.37017249,1.782475958,1,8.587009617,0.763242253
1815,2013/01/02,0.95287287,2.041170261,0.984768512,0.911627206,6.233071935,19.01523149,5.625245061,0.613783743,7.750791736,5.702382748,219.9592822,9767.68964,3.713165435,54.31307495,0,87.00045242,1062.471724,12.76722968,3.035364198,5.517644398,1.195822651,40.79701403,3.070954607,3.345121399,30.18700045,6.462373699,1.220328759,30.34006937,1.779068014,1,8.474438245,0.754034082
1816,2012/12/31,0.963468243,2.049113233,0.995679854,0.914961346,6.230635137,19.06245263,5.654843111,0.61853873,7.750492648,5.727982416,221.540094,9636.175534,3.73336365,54.99469456,0,86.10732151,1065.810217,13.02448082,3.0579809,5.569425496,1.216083068,41.00879188,3.087767167,3.368576626,30.5665454,6.50447173,1.221085342,30.579809,1.78497802,1,8.468015765,0.757920267
1817,2012/12/28,0.962755063,2.042630661,0.995372829,0.916331639,6.233179094,19.07001441,5.659106425,0.619699613,7.751725707,5.727072745,220.5795342,9637.631799,3.731624061,54.75498748,0,86.09572935,1067.564287,13.00053099,3.061291057,5.5658803,1.21770462,41.03618296,3.095577638,3.366836077,30.51657438,6.494348783,1.223090344,30.60987636,1.788970644,1,8.511795494,0.758552681
1818,2012/12/27,0.963515755,2.04929896,0.991708126,0.910749284,6.236996834,18.93185587,5.623548922,0.618046133,7.751696065,5.695612845,219.6818936,9664.126338,3.726518921,54.96230966,0,85.83597166,1072.22976,12.96087743,3.060304538,5.560078396,1.219885421,41.14955525,3.067088798,3.33295643,30.43162973,6.50331675,1.222071461,30.6497814,1.790818634,1,8.500979949,0.753806724
1819,2012/12/24,0.961945831,2.079512786,0.992888485,0.913148737,6.233469511,19.00968376,5.645029505,0.618474807,7.750567408,5.70736874,219.5415343,9655.666515,3.745649871,54.9553639,0,84.46058405,1074.058103,12.93516417,3.06483583,5.575351793,1.215842034,41.12725072,3.087910425,3.342487517,30.64230595,6.530715691,1.220229989,30.60977455,1.798229687,1,8.580723256,0.756544107
1820,2012/12/21,0.958588841,2.071315012,0.990990991,0.914300855,6.231433114,19.06957378,5.648572943,0.616397911,7.750094632,5.705958059,217.4275115,9658.634265,3.745930805,55.07532743,0,84.02604285,1076.122341,12.8754637,3.060791884,5.538269362,1.213490802,41.10833523,3.077068665,3.366871073,30.73283367,6.506548565,1.22083428,30.62987357,1.79491256,1,8.55984556,0.757059581
1821,2012/12/20,0.953646384,2.061603503,0.989430772,0.911897931,6.232372037,19.04574966,5.632794806,0.614978107,7.750037747,5.687226332,216.0123811,9653.185867,3.748603352,54.86486486,0,84.19145402,1074.754643,12.78023554,3.055488449,5.559791635,1.199003473,41.08712064,3.074890533,3.377849917,30.69379435,6.518873622,1.219085007,30.61980975,1.786954552,1,8.515023403,0.754944889
1822,2012/12/19,0.952262818,2.080739738,0.986768907,0.909336942,6.232295895,18.98511502,5.608780634,0.613516764,7.750112765,5.664937603,215.6141934,9649.819576,3.744850398,54.55495414,0,84.46850098,1072.10194,12.70433018,3.053525786,5.544654939,1.194482033,40.96602015,3.062396632,3.364531649,30.66456172,6.514960156,1.218764096,30.60968275,1.780333784,1,8.472109457,0.751766652
1823,2012/12/18,0.949461223,2.094020337,0.984367886,0.916679314,6.228486872,19.12278039,5.66117772,0.616785552,7.750113826,5.720139627,218.8495978,9643.124905,3.7649871,54.85506147,0,83.87463955,1072.469267,12.73296403,3.053270603,5.604037031,1.18834421,41.02898771,3.105782365,3.392016998,30.87342541,6.630596449,1.218166641,30.56988921,1.781453938,1,8.554636515,0.758840492
1824,2012/12/17,0.949392097,2.089741641,0.987082067,0.918085106,6.238981763,19.1656535,5.669680851,0.617021277,7.750075988,5.724544073,218.2294833,9640.364742,3.779027356,54.87537994,0,83.88297872,1072.568389,12.77978723,3.059574468,5.600683891,1.185714286,41.06990881,3.107142857,3.392629179,30.82446809,6.651975684,1.220516717,30.60030395,1.783586626,1,8.548784195,0.759878419
1825,2012/12/14,0.950156716,2.082715389,0.984481309,0.924164819,6.246005657,19.28828071,5.703921719,0.620365415,7.750019112,5.751089366,216.9253115,9639.186607,3.798409907,54.49124685,0,83.74741992,1074.871952,12.79298219,3.056494152,5.635272533,1.189817292,41.07789924,3.123690849,3.418698876,30.77035395,6.70766761,1.221619142,30.62992126,1.781668068,1,8.661417323,0.764467548
1826,2012/12/13,0.947541485,2.074328975,0.982794219,0.924523973,6.259004359,19.3385333,5.705437027,0.619446356,7.750095588,5.749407356,216.7928424,9634.182152,3.77915424,54.25349851,0,83.49009712,1073.961918,12.74221916,3.054676149,5.607172899,1.183451862,41.08511126,3.130152176,3.434656267,30.65687849,6.669343122,1.220616349,30.64999618,1.780224822,1,8.642272693,0.764701384
1827,2012/12/12,0.947699387,2.079141104,0.985429448,0.928604294,6.248466258,19.375,5.721165644,0.619440184,7.750076687,5.768788344,216.5107362,9630.996933,3.782208589,54.2553681,0,82.91411043,1073.711656,12.75452454,3.051533742,5.620782209,1.188957055,41.0291411,3.141794479,3.471472393,30.6476227,6.616180982,1.221319018,30.6196319,1.77898773,1,8.674003067,0.766871166
1828,2012/12/11,0.952897714,2.074270761,0.986685138,0.932425152,6.246209497,19.46432695,5.741014392,0.621411529,7.750096206,5.791195259,217.1476949,9635.372893,3.808204418,54.26999153,0,82.43669668,1075.74848,12.78303702,3.057030709,5.647271608,1.194104518,40.86123297,3.149465097,3.497498653,30.68190564,6.653505734,1.221272993,30.62033403,1.783498807,1,8.681597783,0.769645194
1829,2012/12/10,0.952668213,2.078654292,0.986929621,0.933333333,6.240061872,19.52436195,5.768832173,0.622119103,7.75003867,5.820804331,219.2652746,9630.935808,3.828615623,54.50502707,0,82.15777262,1078.623357,12.81307038,3.06133024,5.665119876,1.198839907,40.9187935,3.189095128,3.509280742,30.73781903,6.677184841,1.221577726,30.64965197,1.791724671,1,8.69025522,0.773395205
1830,2012/12/07,0.954513754,2.081363812,0.992328555,0.935838822,6.226888803,19.53351414,5.77993026,0.624641612,7.750096862,5.830143355,220.0387447,9622.611391,3.835025184,54.47500969,0,82.28593568,1083.045331,12.87446726,3.055714839,5.680356451,1.201549787,40.97326618,3.20123983,3.516853933,30.95722588,6.678031771,1.220999613,30.68035645,1.791398683,1,8.697559086,0.774893452
1831,2012/12/06,0.952876377,2.080706854,0.991508568,0.926713586,6.23003366,19.27402081,5.70624235,0.620677785,7.75,5.761933905,216.8604651,9632.642289,3.813417993,54.1378519,0,82.35924113,1084.156977,12.90422277,3.048118115,5.611995104,1.200504896,40.94629743,3.1624847,3.474449204,30.85465116,6.601438188,1.219094247,30.66018972,1.789167687,1,8.736612607,0.76499388
1832,2012/12/05,0.955453502,2.105702258,0.991963261,0.928281669,6.230003827,19.30195178,5.709835438,0.621431305,7.750095675,5.755836204,216.318408,9630.317643,3.801913509,54.55644853,0,82.13547646,1082.334481,12.94282434,3.041331803,5.630309989,1.211327976,40.85572139,3.153310371,3.478377344,30.82051282,6.621507845,1.218599311,30.67967853,1.787217757,1,8.768006123,0.76540375
1833,2012/12/04,0.954552398,2.10624809,0.993965781,0.926978307,6.225633975,19.28124045,5.698441797,0.62045524,7.75,5.748930645,215.6966086,9609.631836,3.815841735,54.66773602,0,81.9431714,1084.058967,12.96990529,3.042315918,5.611442102,1.211885121,40.82569508,3.153910785,3.463412771,30.82149404,6.589138405,1.21761381,30.68973419,1.784830431,1,8.822487015,0.763825237
1834,2012/12/03,0.958642874,2.104388451,0.992877384,0.925710347,6.228689592,19.34288121,5.713563606,0.621965229,7.750095734,5.768553266,215.8918588,9600.130198,3.81082944,54.7767481,0,82.22409436,1082.898062,12.89438615,3.042582523,5.62839856,1.217048327,40.93206709,3.148962242,3.464348625,30.92218733,6.62924102,1.218580072,30.65022593,1.78670445,1,8.837022287,0.765872712
1835,2012/11/30,0.960572925,2.109271523,0.993685507,0.928230402,6.229708917,19.45325735,5.744648083,0.6243647,7.750115509,5.805097798,216.40998,9603.33436,3.814954566,54.42476513,0,82.68134915,1082.94317,12.90990297,3.039812105,5.679963037,1.221700293,40.80471277,3.161250578,3.47666718,30.93993531,6.67064531,1.221238257,30.6999846,1.787540428,1,8.833898044,0.770060065
1836,2012/11/29,0.956749269,2.098199169,0.991688472,0.926812375,6.227258735,19.4135755,5.741419117,0.62377251,7.750038479,5.801985532,214.9453594,9612.367246,3.827920579,54.82530399,0,82.13021394,1083.21533,12.93797137,3.045174696,5.656456826,1.213098353,40.78882561,3.152839772,3.470832692,30.82961367,6.646990919,1.220332461,30.71032784,1.788594736,1,8.777512698,0.769585963
1837,2012/11/28,0.957179428,2.090373129,0.994725002,0.933441936,6.226049182,19.598945,5.786362579,0.625917307,7.750213327,5.857187185,218.059111,9621.635249,3.863936079,55.46505314,0,81.79349934,1088.550151,13.07516872,3.052594834,5.695058568,1.218679699,40.8773563,3.186409123,3.502909006,31.14808781,6.684818866,1.223721977,30.72996664,1.792025444,1,8.869676519,0.775735009
